dataset,strategy,round,n_labeled,pct_labeled,accuracy,precision,recall,f1,tn,fp,fn,tp,train_eval_time_sec,query_time_sec,total_time_sec,stop_reason,undersampling,undersampling_stage
Parameterize Variable,EntropySampling,9,18080,50.01383126,0.828063473,0.135765125,0.854997759,0.234322216,116260,24285,647,3815,12.89218283,0,12.89218283,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,LeastConfidence,0,1808,5.001383126,0.779741668,0.106132278,0.829672792,0.188191038,109366,31179,760,3702,2.771687746,0.350763321,3.122451067,,TRUE,after_split
Parameterize Variable,LeastConfidence,1,3616,10.00276625,0.78447937,0.111423764,0.860824742,0.197308265,109914,30631,621,3841,3.828619719,0.323374033,4.151993752,,TRUE,after_split
Parameterize Variable,LeastConfidence,2,5424,15.00414938,0.793437558,0.116272768,0.865531152,0.205005706,111192,29353,600,3862,4.956840277,0.316066027,5.272906303,,TRUE,after_split
Parameterize Variable,LeastConfidence,3,7232,20.0055325,0.827870379,0.133151979,0.833706858,0.22962963,116327,24218,742,3720,5.97773838,0.283832312,6.261570692,,TRUE,after_split
Parameterize Variable,LeastConfidence,4,9040,25.00691563,0.837690594,0.140628533,0.836396235,0.240774194,117739,22806,730,3732,7.326516867,0.370400906,7.696917772,,TRUE,after_split
Parameterize Variable,LeastConfidence,5,10848,30.00829876,0.80125787,0.121679973,0.877857463,0.21373421,112271,28274,545,3917,8.138992071,0.351005316,8.489997387,,TRUE,after_split
Parameterize Variable,LeastConfidence,6,12656,35.00968188,0.815891647,0.129527808,0.871134021,0.225522903,114423,26122,575,3887,9.463112116,0.325161695,9.788273811,,TRUE,after_split
Parameterize Variable,LeastConfidence,7,14464,40.01106501,0.809712635,0.126280415,0.87584043,0.220734841,113506,27039,554,3908,10.32958627,0.214173555,10.54375982,,TRUE,after_split
Parameterize Variable,LeastConfidence,8,16272,45.01244813,0.811671161,0.127450021,0.87584043,0.222519573,113790,26755,554,3908,11.64503193,0.196003437,11.84103537,,TRUE,after_split
Parameterize Variable,LeastConfidence,9,18080,50.01383126,0.808974739,0.125772997,0.875168086,0.219938046,113402,27143,557,3905,12.89718056,0,12.89718056,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,MarginSampling,0,1808,5.001383126,0.794954726,0.111179493,0.80972658,0.195513948,111661,28884,849,3613,2.784768343,0.339408875,3.124177217,,TRUE,after_split
Parameterize Variable,MarginSampling,1,3616,10.00276625,0.775107409,0.1074825,0.863738234,0.191175376,108542,32003,608,3854,3.901930571,0.337763548,4.239694118,,TRUE,after_split
Parameterize Variable,MarginSampling,2,5424,15.00414938,0.798533864,0.118777723,0.864186463,0.208850133,111937,28608,606,3856,5.06794548,0.297634125,5.365579605,,TRUE,after_split
Parameterize Variable,MarginSampling,3,7232,20.0055325,0.805043894,0.122574509,0.866427611,0.214765846,112871,27674,596,3866,5.944580793,0.374394417,6.31897521,,TRUE,after_split
Parameterize Variable,MarginSampling,4,9040,25.00691563,0.802788831,0.122383202,0.876512775,0.214778,112499,28046,551,3911,7.055408239,0.271251202,7.326659441,,TRUE,after_split
Parameterize Variable,MarginSampling,5,10848,30.00829876,0.830656451,0.137187635,0.851411923,0.236300305,116652,23893,663,3799,8.606678009,0.342495441,8.94917345,,TRUE,after_split
Parameterize Variable,MarginSampling,6,12656,35.00968188,0.820898301,0.131581652,0.860824742,0.228270882,115195,25350,621,3841,9.490852356,0.252176762,9.743029118,,TRUE,after_split
Parameterize Variable,MarginSampling,7,14464,40.01106501,0.827146276,0.135022143,0.8541013,0.233181387,116131,24414,651,3811,10.62650156,0.216166735,10.84266829,,TRUE,after_split
Parameterize Variable,MarginSampling,8,16272,45.01244813,0.826608371,0.134391684,0.851860152,0.232157581,116063,24482,661,3801,11.80576229,0.297968388,12.10373068,,TRUE,after_split
Parameterize Variable,MarginSampling,9,18080,50.01383126,0.815650279,0.129105323,0.868668758,0.224799907,114399,26146,586,3876,12.89770913,0,12.89770913,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,KMeansSampling,0,1808,5.001383126,0.79916142,0.114201683,0.818018826,0.20042281,112234,28311,812,3650,2.709870577,44.31596041,47.02583098,,TRUE,after_split
Parameterize Variable,KMeansSampling,1,3616,10.00276625,0.786210321,0.11121854,0.850739579,0.196719612,110210,30335,666,3796,3.728978872,41.75704932,45.48602819,,TRUE,after_split
Parameterize Variable,KMeansSampling,2,5424,15.00414938,0.780824374,0.109981727,0.863290004,0.195107127,109373,31172,610,3852,4.956948757,38.84813118,43.80507994,,TRUE,after_split
Parameterize Variable,KMeansSampling,3,7232,20.0055325,0.834587296,0.134025643,0.80121022,0.229637718,117446,23099,887,3575,5.797323227,36.48612428,42.2834475,,TRUE,after_split
Parameterize Variable,KMeansSampling,4,9040,25.00691563,0.797092554,0.117362112,0.857911251,0.20647806,111756,28789,634,3828,7.082395315,33.38347292,40.46586823,,TRUE,after_split
Parameterize Variable,KMeansSampling,5,10848,30.00829876,0.791306627,0.115224005,0.865755267,0.203380015,110882,29663,599,3863,8.402959824,32.74533439,41.14829421,,TRUE,after_split
Parameterize Variable,KMeansSampling,6,12656,35.00968188,0.793520313,0.116707284,0.869341103,0.205787952,111187,29358,583,3879,9.347105742,29.46508598,38.81219172,,TRUE,after_split
Parameterize Variable,KMeansSampling,7,14464,40.01106501,0.78272773,0.112150069,0.87628866,0.198850633,109591,30954,552,3910,10.50216079,27.1631484,37.66530919,,TRUE,after_split
Parameterize Variable,KMeansSampling,8,16272,45.01244813,0.785534491,0.113900565,0.88054684,0.201709577,109979,30566,533,3929,11.64030647,24.98714852,36.627455,,TRUE,after_split
Parameterize Variable,KMeansSampling,9,18080,50.01383126,0.825291193,0.133155231,0.848946661,0.230203586,115885,24660,674,3788,12.6756568,0,12.6756568,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,BALDDropout,0,1808,5.001383126,0.751949906,0.097251694,0.852532497,0.174587512,105234,35311,658,3804,2.726097345,3.605152607,6.331249952,,TRUE,after_split
Parameterize Variable,BALDDropout,1,3616,10.00276625,0.735005896,0.093362387,0.873823398,0.168700242,102682,37863,563,3899,3.779109716,3.294104338,7.073214054,,TRUE,after_split
Parameterize Variable,BALDDropout,2,5424,15.00414938,0.76708021,0.103245716,0.854773644,0.184237857,107418,33127,648,3814,5.099338293,3.198153257,8.29749155,,TRUE,after_split
Parameterize Variable,BALDDropout,3,7232,20.0055325,0.79633397,0.114422811,0.833706858,0.201227923,111754,28791,742,3720,6.011676311,3.096841335,9.108517647,,TRUE,after_split
Parameterize Variable,BALDDropout,4,9040,25.00691563,0.759287483,0.101729506,0.871358135,0.182188796,106214,34331,574,3888,6.974113464,2.983792782,9.957906246,,TRUE,after_split
Parameterize Variable,BALDDropout,5,10848,30.00829876,0.790803203,0.112714427,0.843792022,0.198864387,110907,29638,697,3765,8.042315006,2.749488115,10.79180312,,TRUE,after_split
Parameterize Variable,BALDDropout,6,12656,35.00968188,0.804112905,0.118729896,0.835499776,0.20791389,112874,27671,734,3728,9.368791819,2.433564901,11.80235672,,TRUE,after_split
Parameterize Variable,BALDDropout,7,14464,40.01106501,0.815167544,0.124361044,0.828776333,0.216269957,114507,26038,764,3698,10.55556631,2.265135527,12.82070184,,TRUE,after_split
Parameterize Variable,BALDDropout,8,16272,45.01244813,0.782479467,0.110874813,0.864634693,0.196545927,109607,30938,604,3858,11.55367804,1.989207029,13.54288507,,TRUE,after_split
Parameterize Variable,BALDDropout,9,18080,50.01383126,0.831159875,0.132790433,0.811295383,0.228225578,116904,23641,842,3620,12.06796122,0,12.06796122,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,EntropySamplingDropout,0,1808,5.001383126,0.754225658,0.099277654,0.865531152,0.178124207,105506,35039,600,3862,2.631842613,3.485168457,6.11701107,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,1,3616,10.00276625,0.813774507,0.123974111,0.832810399,0.215820653,114287,26258,746,3716,3.724104643,3.376851559,7.100956202,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,2,5424,15.00414938,0.80680243,0.122632743,0.857687136,0.214584093,113165,27380,635,3827,4.760664463,3.101347446,7.862011909,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,3,7232,20.0055325,0.800478598,0.120620155,0.871806365,0.211919808,112185,28360,572,3890,5.777864695,3.02679944,8.804664135,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,4,9040,25.00691563,0.82029833,0.130154816,0.851636038,0.225800701,115149,25396,662,3800,6.955956221,2.878314972,9.834271193,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,5,10848,30.00829876,0.826484239,0.134487021,0.853428956,0.232358056,116038,24507,654,3808,8.262066126,2.739847183,11.00191331,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,6,12656,35.00968188,0.799313137,0.120880135,0.880322725,0.212571367,111978,28567,534,3928,9.543234825,2.47420454,12.01743937,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,7,14464,40.01106501,0.836263077,0.140641891,0.845584939,0.241171019,117491,23054,689,3773,10.58663154,2.270613909,12.85724545,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,8,16272,45.01244813,0.818022578,0.130327758,0.866203496,0.226566622,114754,25791,597,3865,11.8176043,2.056762457,13.87436676,,TRUE,after_split
Parameterize Variable,EntropySamplingDropout,9,18080,50.01383126,0.802678491,0.122440046,0.877633348,0.214899163,112478,28067,546,3916,12.86496091,0,12.86496091,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,0,1808,5.001383126,0.81531926,0.120313032,0.792469745,0.20890937,114691,25854,926,3536,2.704946041,3.714397192,6.419343233,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,1,3616,10.00276625,0.815312364,0.123765214,0.822725235,0.215162793,114555,25990,791,3671,3.954443932,3.459801674,7.414245605,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,2,5424,15.00414938,0.816257146,0.126791843,0.844464366,0.220479813,114595,25950,694,3768,4.790236473,3.274577379,8.064813852,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,3,7232,20.0055325,0.827270408,0.133549329,0.840654415,0.230483271,116209,24336,711,3751,6.003538609,3.059927464,9.063466072,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,4,9040,25.00691563,0.804223244,0.122590618,0.870909906,0.214927685,112732,27813,576,3886,7.335592031,3.074961662,10.41055369,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,5,10848,30.00829876,0.812960754,0.127229058,0.866651726,0.221884324,114018,26527,595,3867,8.478754044,2.652019024,11.13077307,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,6,12656,35.00968188,0.820312123,0.131577151,0.864186463,0.2283819,115095,25450,606,3856,9.437394857,2.492496729,11.92989159,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,7,14464,40.01106501,0.820063859,0.130962943,0.860152398,0.227315802,115077,25468,624,3838,10.51061869,2.267844677,12.77846336,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,8,16272,45.01244813,0.813215914,0.128265799,0.874719857,0.223725316,114019,26526,559,3903,11.60323668,2.131332159,13.73456883,,TRUE,after_split
Parameterize Variable,LeastConfidenceDropout,9,18080,50.01383126,0.830449565,0.137483787,0.855221874,0.236886213,116605,23940,646,3816,12.67363691,0,12.67363691,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,MarginSamplingDropout,0,1808,5.001383126,0.789437751,0.110240694,0.826311071,0.194528715,110787,29758,775,3687,2.6171453,3.61774826,6.23489356,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,1,3616,10.00276625,0.800313088,0.118068983,0.848498431,0.207293035,112265,28280,676,3786,3.810353041,3.573620558,7.383973598,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,2,5424,15.00414938,0.830539215,0.132407238,0.811743613,0.227677028,116812,23733,840,3622,4.741746426,3.262854815,8.00460124,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,3,7232,20.0055325,0.820719,0.129715602,0.845360825,0.224918756,115238,25307,690,3772,5.918414593,3.136059046,9.054473639,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,4,9040,25.00691563,0.813312461,0.127098796,0.863514119,0.22158323,114083,26462,609,3853,7.478221416,2.989498615,10.46772003,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,5,10848,30.00829876,0.816622646,0.129863179,0.870013447,0.225993305,114534,26011,580,3882,8.640834808,2.605021954,11.24585676,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,6,12656,35.00968188,0.809250588,0.125088887,0.86732407,0.218644068,113477,27068,592,3870,9.614685535,2.473488092,12.08817363,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,7,14464,40.01106501,0.81172633,0.127045299,0.871806365,0.221772469,113816,26729,572,3890,10.31097388,2.2716043,12.58257818,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,8,16272,45.01244813,0.827746247,0.1356468,0.855894218,0.234179544,116210,24335,643,3819,11.54979801,2.102134466,13.65193248,,TRUE,after_split
Parameterize Variable,MarginSamplingDropout,9,18080,50.01383126,0.830746102,0.136832206,0.847826087,0.235634869,116681,23864,679,3783,13.08652163,0,13.08652163,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,AdversarialBIM,0,1808,5.001383126,0.779293413,0.106857371,0.838861497,0.189566979,109260,31285,719,3743,2.604263067,211.1427329,213.7469959,,TRUE,after_split
Parameterize Variable,AdversarialBIM,1,3616,10.00276625,0.810685001,0.121227099,0.824518153,0.211376041,113876,26669,783,3679,3.846901178,169.0045443,172.8514454,,TRUE,after_split
Parameterize Variable,AdversarialBIM,2,5424,15.00414938,0.824849835,0.129818233,0.822725235,0.22425168,115938,24607,791,3671,4.77705574,165.1865389,169.9635947,,TRUE,after_split
Parameterize Variable,AdversarialBIM,3,7232,20.0055325,0.799230382,0.117849502,0.851860152,0.207054337,112093,28452,661,3801,6.062056065,158.7726448,164.8347008,,TRUE,after_split
Parameterize Variable,AdversarialBIM,4,9040,25.00691563,0.813395215,0.125865095,0.851860152,0.219324313,114147,26398,661,3801,7.150519609,133.6241102,140.7746298,,TRUE,after_split
Parameterize Variable,AdversarialBIM,5,10848,30.00829876,0.811760812,0.125401929,0.856566562,0.218775043,113889,26656,640,3822,8.338927746,143.2301736,151.5691013,,TRUE,after_split
Parameterize Variable,AdversarialBIM,6,12656,35.00968188,0.79720979,0.119268576,0.875616316,0.209940892,111694,28851,555,3907,9.493416071,124.5968435,134.0902596,,TRUE,after_split
Parameterize Variable,AdversarialBIM,7,14464,40.01106501,0.81656058,0.128731468,0.860152398,0.223946785,114569,25976,624,3838,10.16334319,120.4561627,130.6195059,,TRUE,after_split
Parameterize Variable,AdversarialBIM,8,16272,45.01244813,0.812064245,0.126148294,0.861721201,0.220078988,113910,26635,617,3845,11.77959371,120.6964698,132.4760635,,TRUE,after_split
Parameterize Variable,AdversarialBIM,9,18080,50.01383126,0.836456171,0.139875051,0.837965038,0.239733273,117553,22992,723,3739,12.77137661,0,12.77137661,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,AdversarialDeepFool,0,1808,5.001383126,0.770286952,0.102710296,0.835723891,0.182937598,107968,32577,733,3729,2.723299026,428.4770641,431.2003632,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,1,3616,10.00276625,0.787127518,0.112610762,0.860152398,0.199149024,110301,30244,624,3838,3.723308086,393.3362725,397.0595806,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,2,5424,15.00414938,0.787886102,0.114337675,0.873599283,0.202209887,110351,30194,564,3898,5.022779226,452.7102921,457.7330713,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,3,7232,20.0055325,0.813381423,0.125955841,0.852756611,0.219491794,114141,26404,657,3805,6.197258472,406.0261564,412.2234149,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,4,9040,25.00691563,0.822429262,0.131572571,0.851860152,0.227939192,115457,25088,661,3801,7.290720224,391.7127874,399.0035076,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,5,10848,30.00829876,0.803133642,0.122527662,0.876064545,0.214986938,112551,27994,553,3909,8.415634871,352.6255374,361.0411723,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,6,12656,35.00968188,0.811650472,0.126560764,0.867772299,0.220903697,113823,26722,590,3872,9.577940464,318.3068733,327.8848138,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,7,14464,40.01106501,0.82816002,0.134322488,0.841999104,0.231684756,116332,24213,705,3757,10.49041533,364.9079845,375.3983998,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,8,16272,45.01244813,0.826642852,0.135009179,0.857014792,0.233270298,116045,24500,638,3824,11.98057699,334.6794019,346.6599789,,TRUE,after_split
Parameterize Variable,AdversarialDeepFool,9,18080,50.01383126,0.82538774,0.134275494,0.858135365,0.232215416,115858,24687,633,3829,12.64129734,0,12.64129734,max_label_pct_reached(50.0%),TRUE,after_split
Pull Up Method,RandomSampling,0,12412,5.000080568,0.833885117,0.701759236,0.901963951,0.78936507,46884,11867,3035,27923,8.940445423,0.005000353,8.945445776,,TRUE,after_split
Pull Up Method,RandomSampling,1,24824,10.00016114,0.849725223,0.732648226,0.888914013,0.803251653,48709,10042,3439,27519,16.34886193,0.005000114,16.35386205,,TRUE,after_split
Pull Up Method,RandomSampling,2,37236,15.00024171,0.853715904,0.737793659,0.893726985,0.808308623,48918,9833,3290,27668,23.8672297,0.005003214,23.87223291,,TRUE,after_split
Pull Up Method,RandomSampling,3,49648,20.00032227,0.853805081,0.732046714,0.909134957,0.811036669,48449,10302,2813,28145,32.02315593,0.004996061,32.02815199,,TRUE,after_split
Pull Up Method,RandomSampling,4,62060,25.00040284,0.859902574,0.749132979,0.89311325,0.81481154,49492,9259,3309,27649,40.23772144,0.003999233,40.24172068,,TRUE,after_split
Pull Up Method,RandomSampling,5,74472,30.00048341,0.865386973,0.761813644,0.887363525,0.819809603,50162,8589,3487,27471,46.49640536,0.004000425,46.50040579,,TRUE,after_split
